tinh,huyen,xa,m9c8,m9c9a,m9c9b,m9c9c,m9c10,m9c11
215,13,09,8,5,0.0,,,
215,13,17,3,2,3.0,6.0,1.0,4.0
215,13,17,6,2,6.0,7.0,2.0,1.0
215,13,17,8,2,6.0,7.0,2.0,
215,13,27,3,1,0.0,,1.0,3.0
215,13,27,4,2,1.0,0.0,1.0,3.0
215,13,27,5,2,1.0,0.0,1.0,3.0
215,13,27,6,3,0.0,,,1.0
215,13,27,7,1,0.0,,1.0,0.0
215,13,27,9,1,0.0,,1.0,
215,13,35,1,2,1.0,6.0,1.0,3.0
215,13,35,3,2,1.0,6.0,1.0,3.0
215,13,35,4,2,1.0,6.0,1.0,3.0
215,13,35,6,2,1.0,6.0,1.0,3.0
215,13,35,8,2,1.0,6.0,1.0,
215,13,41,1,1,6.0,0.0,1.0,4.0
215,13,51,3,1,2.0,0.0,1.0,10.0
215,13,51,4,1,2.0,0.0,1.0,10.0
215,13,51,5,2,0.0,,1.0,0.0
215,13,51,6,5,0.0,,,0.0
215,13,51,7,1,0.0,,2.0,0.0
215,13,51,8,5,0.0,,,
215,13,51,9,1,2.0,6.0,1.0,
215,13,59,1,1,5.0,2.0,1.0,25.0
215,13,59,4,1,5.0,2.0,1.0,25.0
215,13,59,6,1,5.0,2.0,1.0,1.0
215,13,59,8,1,5.0,2.0,1.0,
215,15,05,1,1,3.0,7.0,1.0,8.0
215,15,05,6,2,3.0,4.0,2.0,1.0
215,15,05,8,7,1.0,5.0,2.0,
215,15,13,3,1,2.0,6.0,2.0,10.0
215,15,21,1,1,2.0,5.0,2.0,7.0
215,15,21,3,1,3.0,2.0,2.0,4.0
215,15,21,6,4,2.0,1.0,2.0,1.0
215,15,21,7,2,5.0,1.0,2.0,3.0
215,15,21,8,4,3.0,2.0,2.0,
215,15,27,1,1,3.0,2.0,1.0,2.0
215,15,27,6,3,2.0,1.0,1.0,1.0
215,15,27,7,2,1.0,3.0,1.0,1.0
215,15,27,8,7,4.0,1.0,1.0,
215,15,37,1,1,2.0,0.0,1.0,3.0
215,15,37,6,2,5.0,0.0,1.0,-1.0
215,15,37,7,2,0.0,,1.0,-1.0
215,15,37,8,7,0.0,,,
215,15,41,1,2,1.0,3.0,1.0,2.0
215,15,41,6,2,3.0,5.0,1.0,-1.0
215,15,41,7,2,3.0,5.0,1.0,-1.0
215,15,41,8,2,3.0,5.0,1.0,
215,17,11,1,1,2.0,5.0,1.0,3.0
215,17,11,6,1,2.0,5.0,1.0,3.0
215,17,11,7,1,2.0,5.0,1.0,3.0
215,17,11,8,1,2.0,5.0,1.0,
215,17,17,1,1,2.0,3.0,1.0,2.0
215,17,17,6,1,8.0,3.0,1.0,0.0
215,17,17,8,1,8.0,3.0,1.0,
215,17,23,1,1,2.0,5.0,2.0,10.0
215,17,23,4,1,2.0,5.0,2.0,10.0
215,17,27,1,1,2.0,3.0,1.0,2.0
215,17,27,2,5,7.0,1.0,1.0,1.0
215,17,27,8,3,2.0,5.0,1.0,
215,17,33,1,2,3.0,6.0,2.0,15.0
215,17,33,9,1,3.0,2.0,2.0,
217,01,27,1,2,3.0,1.0,2.0,1.5
217,01,27,2,2,3.0,0.0,2.0,0.5
217,01,27,3,2,1.0,0.0,2.0,0.5
217,01,27,4,2,0.0,,2.0,0.5
217,01,27,6,2,0.0,,2.0,0.5
217,01,27,8,3,0.0,,,
217,01,49,1,2,1.0,0.0,1.0,3.0
217,01,49,4,1,2.0,0.0,2.0,0.0
217,01,49,5,2,1.0,0.0,1.0,0.0
217,01,49,6,2,1.0,0.0,2.0,0.0
217,01,49,8,3,1.0,2.0,2.0,
217,03,09,1,2,3.0,5.0,1.0,2.0
217,03,09,4,2,0.0,,1.0,0.0
217,03,09,8,2,0.0,,1.0,
217,05,07,2,1,3.0,2.0,2.0,12.0
217,05,07,4,2,0.0,,1.0,12.0
217,05,07,6,2,1.0,3.0,2.0,12.0
217,05,07,7,2,0.0,,1.0,12.0
217,05,07,8,2,3.0,5.0,2.0,
217,05,21,1,1,2.0,3.0,2.0,2.5
217,05,21,4,2,0.0,,1.0,2.0
217,05,21,6,1,2.0,3.0,2.0,0.0
217,05,21,7,1,0.0,,1.0,2.0
217,05,21,8,3,5.0,1.0,2.0,
217,05,39,1,1,2.0,3.0,2.0,15.0
217,05,39,4,2,1.0,5.0,1.0,15.0
217,05,39,6,7,8.0,3.0,,-1.0
217,05,39,8,3,4.0,5.0,,
217,05,53,1,2,1.0,3.0,2.0,7.0
217,05,53,3,2,1.0,3.0,2.0,2.0
217,05,53,4,2,0.0,,1.0,7.0
217,05,53,6,2,3.0,4.0,2.0,7.0
217,05,53,7,2,0.0,,1.0,7.0
217,05,53,8,2,3.0,5.0,2.0,
217,07,09,1,2,3.0,4.0,1.0,3.0
217,07,09,4,2,6.0,5.0,2.0,0.0
217,07,09,6,4,2.0,6.0,1.0,0.0
217,07,09,8,1,2.0,5.0,1.0,
217,07,27,1,1,5.0,6.0,1.0,10.0
217,07,27,3,3,2.0,4.0,2.0,1.0
217,07,27,4,2,6.0,4.0,2.0,1.0
217,07,27,6,6,2.0,1.0,2.0,1.0
217,07,27,8,1,2.0,5.0,1.0,
217,07,39,1,2,3.0,6.0,1.0,0.5
217,07,39,4,2,6.0,4.0,1.0,0.5
217,07,39,6,2,4.0,3.0,1.0,0.5
217,07,39,8,2,1.0,6.0,2.0,
217,07,55,1,8,2.0,3.0,2.0,3.0
217,07,55,4,2,6.0,8.0,1.0,0.0
217,07,55,6,3,8.0,2.0,1.0,0.0
217,07,55,8,5,8.0,6.0,,
217,09,03,1,1,2.0,0.0,1.0,6.0
217,09,11,1,1,5.0,4.0,1.0,4.0
217,09,11,3,1,4.0,5.0,1.0,6.0
217,09,11,4,1,4.0,5.0,1.0,6.0
217,09,33,3,3,1.0,2.0,1.0,11.0
217,09,33,4,2,1.0,0.0,2.0,0.0
217,09,33,6,6,0.0,,,4.0
217,09,33,8,3,0.0,,,
217,09,41,1,1,3.0,4.0,1.0,6.0
217,09,49,1,1,3.0,4.0,2.0,28.0
217,11,09,1,2,3.0,5.0,1.0,16.0
217,11,25,1,1,2.0,0.0,1.0,5.0
217,11,27,1,2,0.0,,2.0,2.0
217,12,05,1,1,2.0,4.0,1.0,5.0
217,12,05,3,1,2.0,4.0,2.0,0.0
217,12,05,6,1,2.0,6.0,2.0,0.0
217,12,05,8,1,7.0,6.0,2.0,
217,12,13,1,1,2.0,4.0,2.0,2.0
217,12,13,3,1,2.0,4.0,2.0,0.1
217,12,13,6,1,2.0,4.0,1.0,0.5
217,12,13,8,1,2.0,4.0,1.0,
217,12,19,1,1,2.0,4.0,2.0,3.0
217,12,19,3,1,2.0,4.0,1.0,0.0
217,12,19,6,2,4.0,6.0,1.0,0.0
217,12,19,8,2,4.0,6.0,1.0,
217,12,29,1,6,2.0,1.0,1.0,5.0
217,12,29,4,2,6.0,3.0,1.0,0.0
217,12,29,6,6,2.0,1.0,1.0,1.0
217,12,29,7,2,1.0,0.0,2.0,2.0
217,12,29,8,6,2.0,1.0,1.0,
217,12,33,1,1,2.0,3.0,1.0,16.0
217,12,33,4,2,3.0,4.0,1.0,0.0
217,12,33,6,6,7.0,2.0,2.0,1.0
217,12,33,7,2,1.0,4.0,2.0,15.0
217,12,33,8,6,7.0,3.0,,
217,13,09,1,2,3.0,6.0,1.0,18.0
217,13,09,3,3,5.0,7.0,,18.0
217,13,09,4,2,3.0,6.0,2.0,2.0
217,13,09,6,3,7.0,6.0,,2.0
217,13,09,8,7,3.0,8.0,,
217,13,27,1,2,3.0,7.0,2.0,5.0
217,13,27,3,2,3.0,6.0,1.0,5.0
217,13,27,4,2,0.0,,1.0,1.0
217,13,27,6,6,7.0,5.0,,1.0
217,13,27,8,3,4.0,8.0,,
217,13,37,1,2,6.0,7.0,1.0,7.0
217,13,37,3,2,6.0,3.0,1.0,7.0
217,13,37,8,2,3.0,6.0,1.0,
217,13,45,1,2,3.0,6.0,1.0,5.0
217,13,45,3,2,3.0,6.0,1.0,2.0
217,13,45,6,2,0.0,,1.0,1.0
217,13,45,8,3,7.0,8.0,,
217,15,07,3,2,1.0,0.0,1.0,24.0
217,15,07,4,2,1.0,0.0,1.0,0.0
217,15,07,6,2,1.0,0.0,1.0,2.0
217,15,07,8,2,1.0,0.0,1.0,
217,15,21,3,3,4.0,6.0,,7.0
217,15,21,4,8,6.0,5.0,,1.0
217,15,21,6,6,8.0,5.0,,1.0
217,15,21,8,5,8.0,6.0,,
217,15,31,3,1,2.0,0.0,1.0,18.0
217,15,31,4,1,2.0,3.0,1.0,4.0
217,15,31,6,2,7.0,1.0,1.0,6.0
217,15,31,8,2,7.0,1.0,1.0,
217,17,09,3,3,6.0,7.0,,3.0
217,17,09,6,4,6.0,7.0,,1.0
217,17,09,8,4,6.0,7.0,,
217,17,19,1,6,7.0,0.0,,15.0
217,17,19,3,6,7.0,0.0,,20.0
217,17,19,6,6,8.0,0.0,,1.0
217,17,19,8,6,8.0,0.0,,
217,17,33,1,8,6.0,0.0,,6.0
217,17,33,6,8,6.0,0.0,,2.0
217,17,33,8,8,6.0,0.0,,
217,17,39,3,2,3.0,0.0,1.0,6.0
217,18,11,1,1,6.0,7.0,1.0,3.0
217,18,11,3,1,5.0,7.0,2.0,3.0
217,18,19,1,6,3.0,0.0,,7.0
217,18,19,3,1,8.0,0.0,1.0,7.0
217,18,19,8,5,0.0,,,
217,19,05,1,2,3.0,6.0,1.0,6.0
217,19,05,3,2,3.0,5.0,1.0,6.0
217,19,05,6,3,5.0,4.0,,2.0
217,19,25,1,2,1.0,5.0,1.0,3.0
217,19,25,3,2,1.0,5.0,1.0,3.0
217,19,25,6,2,1.0,5.0,1.0,1.0
217,19,25,8,2,1.0,5.0,1.0,
217,19,51,1,2,1.0,0.0,1.0,36.0
217,19,51,3,2,1.0,0.0,1.0,25.0
217,19,51,4,2,1.0,0.0,1.0,35.0
217,19,51,6,2,1.0,0.0,1.0,-1.0
217,19,51,8,2,1.0,0.0,1.0,
217,20,55,1,1,2.0,0.0,2.0,0.0
217,20,55,6,1,2.0,5.0,1.0,2.0
217,20,55,8,1,2.0,5.0,1.0,
217,20,59,1,1,4.0,9.0,1.0,36.0
217,20,59,8,4,3.0,9.0,,
217,20,75,1,9,4.0,0.0,,36.0
217,20,75,8,4,9.0,7.0,,
221,01,17,1,2,0.0,,2.0,1.0
221,01,17,3,2,0.0,,2.0,0.5
221,01,17,4,2,0.0,,2.0,1.0
221,03,15,1,1,2.0,5.0,1.0,5.0
221,03,15,4,1,2.0,5.0,1.0,0.0
221,03,15,6,1,2.0,5.0,1.0,0.0
221,03,29,1,1,2.0,5.0,1.0,8.0
221,03,29,6,1,2.0,5.0,1.0,0.0
221,03,39,1,1,2.0,3.0,1.0,9.0
221,03,39,6,1,2.0,3.0,1.0,0.0
221,05,09,1,1,2.0,0.0,1.0,15.0
221,05,09,4,2,6.0,7.0,1.0,15.0
221,05,09,8,2,6.0,7.0,1.0,
221,05,17,1,2,3.0,7.0,1.0,1.5
221,05,17,4,2,6.0,0.0,1.0,7.0
221,05,17,8,2,3.0,0.0,2.0,
221,05,25,1,1,6.0,7.0,1.0,3.0
221,05,25,4,1,6.0,0.0,1.0,3.0
221,05,25,8,1,6.0,7.0,1.0,
221,05,33,1,2,3.0,0.0,1.0,3.0
221,05,33,4,2,6.0,0.0,1.0,2.5
221,05,33,8,2,8.0,0.0,1.0,
221,05,39,1,1,2.0,0.0,1.0,12.0
221,05,39,3,2,0.0,,1.0,4.0
221,05,39,4,2,6.0,7.0,1.0,12.0
221,05,39,8,2,6.0,7.0,1.0,
221,05,45,1,2,6.0,7.0,2.0,10.0
221,05,45,4,2,0.0,,1.0,10.0
221,05,45,8,6,7.0,0.0,,
221,07,15,1,1,2.0,5.0,1.0,7.0
221,07,15,3,1,2.0,5.0,1.0,7.0
221,07,15,6,1,2.0,8.0,1.0,0.0
221,07,15,8,1,2.0,8.0,1.0,
221,07,23,1,1,4.0,8.0,1.0,12.0
221,07,23,6,1,4.0,8.0,1.0,0.0
221,07,23,8,1,2.0,8.0,1.0,
221,07,29,1,2,8.0,0.0,1.0,1.5
221,07,29,3,1,8.0,2.0,2.0,1.5
221,07,29,6,8,2.0,1.0,1.0,0.0
221,07,29,8,8,2.0,1.0,2.0,
221,07,39,1,4,1.0,2.0,2.0,1.0
221,07,39,3,1,4.0,2.0,1.0,1.0
221,07,39,6,1,4.0,2.0,2.0,1.0
221,07,39,8,1,4.0,5.0,1.0,
221,07,47,1,1,3.0,4.0,1.0,2.5
221,07,47,4,1,3.0,4.0,2.0,0.0
221,07,47,6,1,3.0,4.0,2.0,0.0
221,09,03,1,1,2.0,4.0,2.0,10.0
221,09,03,3,1,2.0,4.0,2.0,10.0
221,09,03,6,2,1.0,4.0,2.0,2.0
221,09,03,8,2,1.0,4.0,2.0,
221,09,13,1,1,6.0,4.0,2.0,6.5
221,09,13,6,1,5.0,3.0,2.0,1.0
221,09,13,8,3,4.0,5.0,,
221,09,21,1,1,2.0,6.0,2.0,3.0
221,09,21,3,1,2.0,6.0,2.0,3.0
221,09,21,6,2,4.0,7.0,1.0,1.0
221,09,21,7,2,4.0,7.0,2.0,2.0
221,09,21,8,2,6.0,7.0,2.0,
221,09,27,1,1,2.0,3.0,1.0,6.0
221,09,27,4,1,2.0,3.0,1.0,6.0
221,09,27,6,8,0.0,,,3.0
221,09,27,8,8,0.0,,,
221,09,35,1,1,3.0,2.0,1.0,8.0
221,09,35,3,1,2.0,3.0,1.0,3.0
221,09,35,6,1,2.0,3.0,1.0,1.0
221,09,35,8,1,2.0,3.0,2.0,
221,09,39,1,1,2.0,3.0,1.0,6.0
221,09,39,4,1,2.0,3.0,1.0,6.0
221,09,39,6,8,0.0,,,2.0
221,09,39,8,3,4.0,5.0,,
221,09,45,1,1,6.0,3.0,1.0,8.0
221,09,45,3,1,3.0,4.0,1.0,0.1
221,09,45,6,1,3.0,4.0,1.0,1.0
221,09,45,7,1,3.0,4.0,2.0,6.0
221,09,45,8,1,2.0,3.0,1.0,
221,09,49,1,1,2.0,3.0,1.0,8.0
221,09,49,4,1,2.0,3.0,1.0,16.0
221,09,49,6,8,0.0,,,1.0
221,09,49,8,2,1.0,3.0,2.0,
221,11,11,1,1,2.0,0.0,1.0,15.0
221,11,11,3,1,2.0,0.0,2.0,5.0
221,11,11,6,1,2.0,0.0,2.0,1.0
221,11,11,8,3,7.0,0.0,,
221,11,17,1,1,0.0,,2.0,20.0
221,11,17,3,1,0.0,,2.0,0.0
221,11,17,6,4,0.0,,,2.0
221,11,17,8,5,3.0,7.0,,
221,11,23,1,1,3.0,0.0,1.0,7.0
221,11,23,6,1,3.0,6.0,1.0,4.0
221,11,23,8,1,3.0,0.0,1.0,
221,11,29,1,1,2.0,6.0,1.0,5.0
221,11,29,3,1,2.0,6.0,1.0,5.0
221,11,29,6,1,2.0,6.0,1.0,2.0
221,11,29,8,1,2.0,6.0,1.0,
221,11,35,1,1,2.0,0.0,1.0,3.0
221,11,35,3,1,2.0,0.0,1.0,0.5
221,11,35,8,3,6.0,7.0,,
221,11,41,1,1,6.0,0.0,1.0,7.0
221,11,41,3,1,6.0,0.0,1.0,6.0
221,11,41,6,0,,,1.0,5.0
221,11,41,8,0,,,1.0,
221,11,45,1,1,2.0,0.0,1.0,10.0
221,11,45,3,1,2.0,0.0,1.0,6.0
221,11,45,8,3,6.0,7.0,,
221,13,09,1,1,2.0,5.0,1.0,10.0
221,13,09,3,1,2.0,5.0,1.0,10.0
221,13,29,1,1,2.0,3.0,1.0,15.0
221,13,29,3,1,2.0,3.0,1.0,15.0
221,15,07,1,1,2.0,6.0,1.0,10.0
221,15,07,3,1,2.0,6.0,1.0,0.0
221,15,11,1,2,1.0,0.0,1.0,6.0
221,15,11,6,3,2.0,1.0,1.0,2.0
221,15,11,8,2,1.0,3.0,1.0,
221,15,17,1,2,9.0,1.0,1.0,7.0
221,15,17,7,2,8.0,6.0,1.0,0.0
221,15,17,8,2,8.0,6.0,1.0,
221,15,25,1,2,1.0,8.0,1.0,4.0
221,15,25,6,8,2.0,0.0,1.0,0.0
221,15,25,8,8,2.0,0.0,1.0,
221,15,31,1,2,8.0,6.0,1.0,10.0
221,15,31,6,2,8.0,6.0,1.0,0.0
221,15,31,7,2,8.0,6.0,1.0,0.0
221,15,31,8,2,8.0,6.0,1.0,
221,15,41,1,2,1.0,8.0,1.0,5.0
221,15,41,8,2,1.0,8.0,1.0,
221,15,51,1,2,1.0,8.0,1.0,0.0
221,15,51,7,2,8.0,7.0,1.0,0.0
221,15,51,8,2,8.0,5.0,1.0,
221,17,07,1,1,2.0,0.0,1.0,3.0
221,17,07,6,1,2.0,0.0,1.0,0.5
221,17,07,8,1,2.0,0.0,1.0,
221,17,13,1,2,6.0,8.0,1.0,7.0
221,17,13,6,2,5.0,6.0,2.0,1.0
221,17,13,8,2,1.0,5.0,2.0,
221,17,17,1,2,4.0,1.0,2.0,5.0
221,17,17,6,2,8.0,1.0,2.0,1.0
221,17,17,7,2,6.0,1.0,2.0,1.0
221,17,17,8,1,2.0,6.0,2.0,
221,17,23,1,2,1.0,3.0,2.0,10.0
221,17,23,6,2,1.0,3.0,2.0,1.0
221,17,23,7,2,1.0,3.0,2.0,1.0
221,17,23,8,2,1.0,3.0,2.0,
221,17,29,1,1,4.0,0.0,1.0,3.0
221,17,29,5,1,4.0,0.0,1.0,0.5
221,17,29,7,1,4.0,0.0,1.0,0.0
221,17,35,1,2,1.0,4.0,2.0,10.0
221,17,35,3,4,1.0,2.0,2.0,5.0
221,17,35,6,2,4.0,1.0,2.0,5.0
221,17,35,8,2,4.0,6.0,2.0,
221,19,09,1,2,3.0,6.0,2.0,15.0
221,19,09,4,2,1.0,3.0,1.0,15.0
221,19,09,6,2,0.0,,2.0,0.0
221,19,17,1,1,2.0,3.0,1.0,3.0
221,19,25,1,2,3.0,6.0,2.0,3.0
221,19,25,6,2,0.0,,2.0,0.0
221,19,33,1,1,2.0,6.0,1.0,5.0
221,19,33,6,2,1.0,0.0,2.0,5.0
221,19,37,1,2,3.0,9.0,2.0,2.0
221,19,37,6,2,0.0,,2.0,1.0
221,19,45,1,2,6.0,3.0,1.0,10.0
221,19,45,6,2,0.0,,1.0,0.0
221,19,45,8,3,0.0,,,
225,03,22,1,1,3.0,2.0,2.0,4.0
225,03,22,2,1,3.0,2.0,2.0,4.0
225,03,22,3,1,3.0,2.0,2.0,4.0
225,03,22,4,1,3.0,2.0,2.0,4.0
225,03,22,5,1,3.0,2.0,2.0,4.0
225,03,22,6,1,3.0,2.0,2.0,4.0
225,03,22,7,1,3.0,2.0,2.0,4.0
225,03,22,8,1,3.0,2.0,2.0,
225,03,23,1,1,2.0,3.0,1.0,20.0
225,03,23,7,9,2.0,1.0,1.0,30.0
225,03,23,8,8,5.0,9.0,,
225,05,15,2,2,1.0,8.0,2.0,5.0
225,05,15,3,2,1.0,9.0,2.0,4.5
225,05,15,4,2,1.0,9.0,1.0,4.6
225,05,15,6,2,1.0,9.0,2.0,-1.0
225,06,17,1,2,0.0,,1.0,4.0
225,06,17,6,2,0.0,,1.0,1.0
225,06,17,8,3,0.0,,,
225,06,25,1,2,0.0,,1.0,2.0
225,06,25,4,2,0.0,,1.0,2.0
225,06,25,8,2,0.0,,1.0,
225,07,07,3,1,2.0,0.0,1.0,12.0
225,07,07,8,1,0.0,,1.0,
225,12,03,3,2,3.0,8.0,1.0,4.0
225,12,03,8,1,3.0,8.0,1.0,
225,12,05,1,1,2.0,6.0,1.0,3.0
225,12,05,3,1,2.0,6.0,1.0,3.0
225,12,05,5,1,2.0,6.0,1.0,3.0
225,12,05,8,1,2.0,6.0,1.0,
225,13,17,1,1,2.0,0.0,1.0,13.0
225,13,17,2,1,2.0,0.0,1.0,13.0
225,17,11,6,2,7.0,8.0,1.0,3.0
225,17,11,7,2,7.0,8.0,1.0,3.0
225,17,11,8,2,7.0,8.0,1.0,
225,17,11,9,2,7.0,8.0,1.0,
225,19,19,1,1,3.0,5.0,1.0,6.0
225,19,25,1,3,5.0,0.0,,30.0
225,19,25,2,3,5.0,0.0,,30.0
225,19,25,4,1,0.0,,1.0,0.0
225,19,25,8,5,0.0,,,
225,21,05,1,1,2.0,0.0,1.0,3.0
225,21,05,4,1,2.0,0.0,1.0,10.0
225,21,05,6,3,8.0,0.0,,0.0
225,21,05,8,2,8.0,0.0,1.0,
225,21,13,1,1,2.0,0.0,1.0,15.0
225,21,13,4,1,2.0,0.0,1.0,15.0
225,21,13,6,2,8.0,0.0,1.0,0.0
225,21,13,8,1,2.0,0.0,1.0,
225,21,19,1,2,0.0,,1.0,0.0
225,21,19,2,2,0.0,,1.0,0.0
225,21,19,3,2,0.0,,1.0,0.0
225,21,19,4,2,0.0,,1.0,0.0
225,21,19,6,8,0.0,,,0.0
225,21,19,8,8,0.0,,,
225,21,27,1,1,2.0,6.0,1.0,3.0
225,21,27,4,1,2.0,6.0,1.0,6.0
225,21,27,6,2,5.0,8.0,1.0,0.0
225,21,27,8,1,2.0,3.0,1.0,
225,21,33,1,1,2.0,0.0,2.0,5.0
225,21,33,4,2,0.0,,1.0,5.0
225,21,33,6,2,8.0,0.0,1.0,0.0
225,21,33,8,3,0.0,,,
225,21,39,1,2,1.0,0.0,1.0,10.0
225,21,39,3,2,1.0,0.0,1.0,10.0
225,21,39,6,8,0.0,,,0.0
225,21,39,8,8,0.0,,,
225,25,05,3,2,1.0,6.0,1.0,11.0
225,25,05,4,2,1.0,6.0,1.0,0.0
225,25,05,5,2,1.0,6.0,2.0,0.0
225,25,05,8,1,2.0,6.0,1.0,
225,25,11,3,2,1.0,6.0,1.0,5.0
225,25,11,4,2,0.0,,1.0,0.0
225,25,11,5,2,0.0,,1.0,0.0
225,25,11,8,1,2.0,0.0,2.0,
225,25,17,3,1,2.0,9.0,1.0,10.0
225,25,17,4,2,1.0,0.0,1.0,0.0
225,25,17,5,2,1.0,0.0,2.0,0.0
225,25,17,8,2,1.0,0.0,2.0,
225,25,27,3,1,2.0,0.0,1.0,5.0
225,25,27,4,2,0.0,,1.0,0.0
225,25,27,5,2,0.0,,2.0,0.0
225,25,27,8,1,2.0,0.0,2.0,
225,25,35,3,1,2.0,0.0,1.0,4.0
225,25,35,5,1,2.0,0.0,2.0,0.0
225,25,35,8,2,1.0,0.0,1.0,
301,05,13,3,1,5.0,0.0,1.0,2.0
301,05,13,4,1,5.0,0.0,1.0,6.0
301,05,15,4,8,0.0,,,21.0
301,05,33,4,1,0.0,,1.0,28.0
301,05,33,6,5,0.0,,,10.0
301,07,03,8,5,0.0,,,
301,07,09,6,2,5.0,3.0,1.0,10.0
301,07,09,8,2,5.0,3.0,1.0,
301,07,15,3,3,5.0,8.0,,40.0
301,07,15,6,3,5.0,8.0,,40.0
301,07,15,8,3,5.0,8.0,,
301,07,17,3,3,9.0,0.0,,36.0
301,07,25,3,1,2.0,5.0,1.0,15.0
301,07,27,1,1,3.0,5.0,1.0,9.5
301,07,27,4,1,3.0,5.0,1.0,21.0
301,07,27,8,1,3.0,5.0,1.0,
301,07,29,6,3,0.0,,,3.0
301,07,29,8,8,0.0,,,
301,08,05,1,1,2.0,8.0,1.0,11.0
301,08,05,6,1,2.0,4.0,1.0,0.0
301,08,05,8,1,3.0,2.0,1.0,
301,08,07,1,1,8.0,5.0,1.0,1.0
301,08,07,4,1,8.0,5.0,1.0,1.0
301,08,07,8,8,0.0,,,
301,08,09,1,0,,,1.0,5.0
301,08,09,8,7,0.0,,,
301,08,13,1,3,0.0,,,6.0
301,08,13,4,5,0.0,,,6.0
301,08,13,6,4,0.0,,,6.0
301,08,13,8,4,0.0,,,
301,08,15,1,1,0.0,,1.0,6.0
301,08,15,8,1,0.0,,1.0,
301,08,21,1,1,0.0,,1.0,8.0
301,08,21,8,7,0.0,,,
301,08,27,1,1,2.0,8.0,1.0,10.0
301,08,27,6,1,2.0,4.0,1.0,0.0
301,08,27,8,1,3.0,2.0,1.0,
301,09,05,1,2,1.0,5.0,1.0,75.0
301,09,05,9,1,2.0,5.0,1.0,
301,09,17,9,9,2.0,0.0,1.0,
301,09,25,1,1,5.0,0.0,1.0,27.0
301,09,25,8,1,5.0,0.0,1.0,
301,09,25,9,1,5.0,0.0,1.0,
301,09,27,1,3,5.0,0.0,,64.0
301,09,27,3,3,5.0,2.0,1.0,64.0
301,09,29,1,3,5.0,0.0,,70.0
301,09,29,3,3,5.0,0.0,,70.0
301,09,33,1,3,0.0,,,58.0
301,09,33,3,3,0.0,,,58.0
301,09,33,8,3,0.0,,,
301,11,05,1,1,3.0,0.0,1.0,4.0
301,11,15,1,1,0.0,,1.0,20.0
301,11,15,4,1,0.0,,1.0,20.0
301,11,17,1,2,3.0,4.0,1.0,5.0
301,11,17,6,8,0.0,,,1.0
301,11,17,8,8,0.0,,,
301,11,25,1,1,2.0,0.0,1.0,0.8
301,11,25,3,1,2.0,0.0,1.0,0.8
301,11,25,4,1,2.0,0.0,1.0,0.8
301,11,29,1,1,0.0,,1.0,15.0
301,11,29,4,1,0.0,,1.0,15.0
301,11,29,6,1,0.0,,1.0,15.0
301,11,31,1,1,2.0,0.0,1.0,20.0
302,01,07,1,1,2.0,5.0,1.0,6.0
302,01,07,3,2,1.0,6.0,1.0,6.0
302,01,07,6,2,8.0,0.0,1.0,-1.0
302,01,07,8,2,0.0,,1.0,
302,03,09,1,1,5.0,3.0,1.0,9.0
302,03,09,8,8,5.0,6.0,,
302,03,09,9,2,5.0,8.0,1.0,
302,05,05,1,2,1.0,3.0,1.0,1.0
302,05,05,3,1,3.0,8.0,1.0,1.0
302,05,05,4,1,2.0,8.0,1.0,1.0
302,05,05,9,2,6.0,0.0,1.0,
302,05,09,1,1,2.0,8.0,1.0,80.0
302,05,09,3,1,3.0,5.0,1.0,80.0
302,05,09,8,8,5.0,6.0,,
302,05,09,9,2,8.0,5.0,1.0,
302,07,13,1,2,1.0,8.0,1.0,26.0
302,07,13,9,5,1.0,8.0,1.0,
302,07,17,1,2,1.0,8.0,1.0,43.0
302,07,17,9,6,5.0,8.0,,
302,07,19,1,2,5.0,0.0,1.0,3.0
302,07,19,8,8,5.0,3.0,,
302,07,19,9,2,5.0,3.0,1.0,
302,09,11,1,1,2.0,0.0,1.0,34.0
302,09,11,4,1,2.0,0.0,1.0,34.0
302,09,11,6,1,2.0,0.0,1.0,1.0
302,09,11,7,1,2.0,0.0,1.0,1.0
302,09,11,8,1,2.0,0.0,1.0,
302,09,15,1,1,2.0,6.0,1.0,67.0
302,09,15,4,1,2.0,6.0,1.0,67.0
302,09,15,9,1,2.0,6.0,1.0,
302,09,21,1,1,3.0,2.0,1.0,42.0
302,09,21,4,1,3.0,2.0,1.0,42.0
302,09,21,9,1,2.0,3.0,1.0,
302,09,29,1,1,2.0,3.0,1.0,10.0
302,09,29,4,1,2.0,3.0,1.0,10.0
302,09,29,8,1,2.0,3.0,1.0,
302,11,05,1,1,5.0,6.0,1.0,32.0
302,11,05,8,8,5.0,6.0,,
302,11,05,9,2,6.0,8.0,1.0,
302,11,09,1,2,1.0,8.0,1.0,38.0
302,11,09,3,5,0.0,,,38.0
302,11,09,9,1,5.0,6.0,1.0,
302,11,11,1,1,2.0,6.0,1.0,45.0
302,11,11,8,8,6.0,0.0,,
302,11,11,9,2,5.0,0.0,1.0,
302,11,15,1,2,1.0,0.0,1.0,7.0
302,11,15,3,1,5.0,0.0,1.0,7.0
302,11,15,9,1,5.0,6.0,1.0,
302,11,29,1,1,2.0,8.0,1.0,13.0
302,11,29,3,1,5.0,6.0,1.0,13.0
302,11,29,9,1,5.0,6.0,1.0,
302,13,05,1,3,5.0,1.0,1.0,1.0
